reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
81d60fc2-b4b0-4aa3-93d7-b4cbea86318d,Amazing Grace,https://play-lh.googleusercontent.com/a-/ALV-UjX5vAzXE-lkthK1JExgM1NaMkok6mAXOhAT6yFeFNW9MV8j-WiK,"Semoga admin membaca ulasan ini serta mempertimbangkannya min untuk pemotongan foto profil kurang memuaskan, bisa tidak potongannya dibuat kotak saja jangan bulat, kalau bulat hanya sebagian gambar aja yang dapat sebagian gambar yang lain tidak dapat, jadi sekali lagi untuk pemotongan foto profil dibuat kotak saja, biar semua gambar bisa dapat dan hasilnya memuaskan.",3,495,39.1.3,2025-03-19 11:20:30,,,39.1.3
5dc7e2e0-6505-4060-9c69-aa6fd066e9d5,Heling,https://play-lh.googleusercontent.com/a/ACg8ocJDZD2V_nUx1MKQZlYd1vg34msIkhn8mlXa-nYmKQMHsOKbXA=mo,"~kadang kadang pas login suka stuck di logo,dan biar bisa masuk ke apk nya lagi harus hapus lalu instal apk nya itu udah berulang kali terjadi terus kadang juga sering keluar apk sendiri padahal tidak ada masalah sinyal dan internet dan kadang juga tidak bisa di scroll kebawah,anehh.. mohon tiktok perbaiki",3,497,39.0.3,2025-03-17 15:56:16,,,39.0.3
c3199c99-ea10-400c-9f1c-d5144542ff4d,Tengku Syahputra,https://play-lh.googleusercontent.com/a/ACg8ocLxK76LB1ZVQ8bBMN6ztQVDdgFTwyY6ruhSwRITCJnWrUelOw=mo,"tolong lebih di maksimalkan lagi apk tiktok nya,,sering sekali terjadi ga bisa terbuka tiktok nya,,padahal apk lain bisa di buka dan memori saya pun belum penuh, tiktok nya seperti lag di tempat beberapa kali di coba pun tetap tidak bisa,,kalau kek gini ke sering an jadi males buka apk tiktok",2,171,39.2.3,2025-03-26 14:13:16,,,39.2.3
ffe47bb5-6045-484e-b101-6870c8d574f3,My,https://play-lh.googleusercontent.com/a/ACg8ocI4HJrqsIytOsN8bozJw4XYPBguy39P5lbATUAYFAXLgBfNSA=mo,"Plis deh lebih diperbaiki lagi, mana lagi puasa nambah² kesabaran Mulu. Udah mah ngloading lama, layar d geser gak bisa,kembali sendiri, vdio yang keluar cuma musik doang layarnya item, sampe ni hp dah d banting karena ngeleg dan mati. Ini udah di update yahh tapi makin sini makin gini, Mohon diperbaiki lagi ini apk perbaiki lagi.",1,831,39.0.3,2025-03-16 14:53:50,,,39.0.3
44b809af-c98d-44ec-8069-79df5cc5d3fb,Albirru Ash,https://play-lh.googleusercontent.com/a/ACg8ocLRO6khLFT4r5IDO5T7Ws9H71PUKO3pAIocOyFd01pZi5Ymmg=mo,"kenapa setiap saya ingin memasuki tiktok tiba' aplikasinya ga bisa di pencet ngebug,trus kadang juga ngestuck di logo ga ada vidionya cuman kelihatan logo,sampe saya biasanya harus hapus aplikasi dan donwload lagi, ya karna sering ngubug ga jelas, terus kadang tiba' vidio nya macet lah apalah padahal koneksi jaringan saya aman stabil dan tidak ada kendala, jadi tolong di perbaiki semua sistem nya yg kurang.",3,108,39.2.3,2025-03-28 04:30:53,,,39.2.3
2394a329-3db6-40ce-ba19-c720716fd684,Adiba nahla,https://play-lh.googleusercontent.com/a/ACg8ocL3YgHSl_EzxvPgfwv0is4t7YOPsV-wR0df1YtVTw8wQ33DMg=mo,"tolong dong ini aplikasi tiktok di perbaiki soalnya saya sering dan suka belanja di tiktok shop, tapi aplikasi nya nge lag terus, nge bug, suka stuck di logo, ga kebuka, cape saya harus instal ulang mulu, bentar2 eror ga bisa di buka, harus dihapus dulu aplikasi nya, 2 hari kemudian baru bisa di download lg baru bisa dibuka, gitu2 terus cape banget",1,779,39.0.3,2025-03-13 09:19:39,,,39.0.3
80450ca7-1b07-482c-a0b0-a6db2e32f8ec,Alinawrtf 21,https://play-lh.googleusercontent.com/a/ACg8ocKGjIHTKa2_ScyP4jZbPNrA7TPVhZT5JDR1dDr4Y1qTGAClsg=mo,"tiktok kok Skrang jadi sering nge lag ya. tiap kali buka tiktok, ada pemberitahuan tiktok tidak memberi tanggapan dan akhirnya tutup aplikasi. pas di buka lagi gitu aja terus, padahal wifi kenceng penyimpanan hp pun masih banyak.",4,156,39.1.3,2025-03-24 16:10:22,,,39.1.3
7fc5bdb3-a9cc-41d3-ab55-c24ef1ee57c3,Naura Rayanda,https://play-lh.googleusercontent.com/a-/ALV-UjXq5AfPocXOh4U47MjgPRxoIni1mzuhkI74TfGC8LS22ELF8Zk,"aplikasinya bagus lumayan bagus, tpi mungkin bsa lebih di update dan lebih di perbaiki karena aplikasi nya kadang suka hitam sendiri gk ada gambar, terus kadang suka ngebug /video nya gk gerak tapi sound dri video nya gk ada problem, kadang suka tiba² ngelike sesuatu padahal like nya gk disentuh, dan kadang suka gk kompromi sama jari misalny... ""yg di cari a yg muncul b"" dan kadang suka ada pencarian yg gk nyambung sama video yg di tonton. Jdi tolong lebih di upgrade dan di perbaiki lebih lanjut",5,4154,39.2.3,2025-03-28 11:16:39,,,39.2.3
71bcd0bd-11d6-4f0d-9840-9008eff4e4c1,Koki Handal,https://play-lh.googleusercontent.com/a/ACg8ocLNT7_MnPiK1pTlA4bI4_ViOaJ8zz4IIOkwBftBKdGjgwIc5w=mo,"aplikasinya bagus lumayan bagus, tpi mungkin bsa lebih di update dan lebih di perbaiki karena aplikasi nya kadang suka hitam sendiri gk ada gambar, terus kadang suka ngebug /video nya gk gerak tapi sound dri video nya gk ada problem, kadang suka tiba² ngelike sesuatu padahal like nya gk disentuh, dan kadang suka gk kompromi sama jari misalny... ""yg di cari a yg muncul b"" dan kadang suka ada pencarian yg gk nyambung sama video yg di tonton. Jdi tolong lebih di upgrade dan di perbaiki lebih lanjut",5,997,39.2.3,2025-03-31 22:03:14,,,39.2.3
76a85117-8b19-4796-a788-1b5d5ee4324c,Hendrian Aditiya,https://play-lh.googleusercontent.com/a/ACg8ocLUKG9TeOIo-n9HUOjG-LDLrLvKmqEFuifY0KSVYZp8lBynTz8=mo,"aplikasinya sangat bagus, lengkap dengan subtitle vidionya walaupun ada beberapa vidio yang tidak bisa pakek menggunakan subtitle tapi okelah 👍. ohh iya, kalau bisa di tambahkan penterjemah untuk komentarnya juga, soalnya ada banyak komentar yang bukan bahasa ID sama EN🙏",5,6,39.0.3,2025-04-01 11:03:13,,,39.0.3
30545762-45da-4d99-ada8-45e052c2223a,Farhan Ardika,https://play-lh.googleusercontent.com/a/ACg8ocKi8K3xwdv4x5fx13lgEwxVv2aT4weJ0YTsoqrEEA4wUu54nA=mo,"Saya sangat kecewa dengan TikTok. Saya sudah menggunakannya lebih dari dua tahun dan tertarik karena fitur API Streak. Namun, sejak pembaruan yang membatasi usia dalam mengirim pesan, fitur pesan hilang dari perangkat saya, dan semua API Streak yang saya buat lenyap. Mungkin ini memang kebijakan TikTok, tapi perubahan ini sangat mengecewakan. Saya dan banyak pengguna lain merasa dirugikan. Saya pun berpikir untuk berhenti menggunakan TikTok dan mencari aplikasi lain yang lebih sesuai.",1,425,39.2.3,2025-03-25 07:44:15,,,39.2.3
cc43dfc9-b48d-4695-8f63-6ccec031b8d4,Salsa,https://play-lh.googleusercontent.com/a/ACg8ocKGC5cvtM2-Z-ThaYIdnUDyqqUPXjQ0FgbZ_rCRh2oZvPDktw=mo,"Mohon tik tok tolong saya, tik tok sering keluar sendiri, ngelag padahal di aplikasi lain nya nggk nge lag. Tolong, saya sejak kemaren tidak bisa nonton tik tok karena ngelag dan sering keluar sendiri. Padahal jaringan bagus dan uda di coba pake beberapa cara tetap tidak bisa",4,1137,39.0.3,2025-03-09 21:05:35,,,39.0.3
102e5434-6b09-45e5-b533-a6cb4634f629,Nisya Sumadi,https://play-lh.googleusercontent.com/a/ACg8ocK_pdbKyFqOEwqYImGoc4rolHcYk1SPz7BzPuQryjrvO8alMw=mo,"banyak banget bug nya gatau kenapa tiba tiba keluar sendiri kadang lag sampe keluar jadi kaya gini tuh sering banget aku ngalamin setiap hari kayanya kaya gitu terus cape aku keluar masuk tiktok kadang juga layar jadi putih/hitam kalo lagi cari sesuatu tiba tiba keluar sendiri lah,tolong dong di perbaiki kadang lagi asik asiknya scroll video malah keluar gajelas banget kadang juga baru masuk langsung keluar dulu apk ini ga gini deh dulu mah bagus ga keluar keluar mohon segera di perbaiki lagi",1,49,39.2.3,2025-03-31 21:45:59,,,39.2.3
01fa8f5d-bd48-40e9-b39d-e222dc0ca1fc,Adelia Hermawan,https://play-lh.googleusercontent.com/a/ACg8ocJyyiJr1e2t5nipkuTFNeKcj6LjN-CZQRQysjQMydZ2Yim4tA=mo,"setiap bikin vidio tiktok pasti hasil nya jadi beda kadang vidio nya yang delay, kadang sound nya yang delay jadinya suka ga pas padahal pas take vidio uda pas. tapi sebelum nya ga pernah gitu kok sekarang jadi suka gitu sih?tolong perbaiki ya",3,251,39.2.3,2025-03-26 00:28:39,,,39.2.3
f6b34123-c757-485f-b2a8-cbd3bed62209,Faa Rmdn,https://play-lh.googleusercontent.com/a/ACg8ocLPqYahsWqRAmjN0sjMMpGcyh-0ivt3ywcTfE7IrpMIZ0axN1s=mo,"aplikasi nya banyak bug nya, seperti tidak bisa masuk, harus berkali kali pencet dan instal ulang baru bisa masuk, tolong hilangkan fitur yang tidak berguna agar lebih ringan aplikasi nya dan tidak banyak bug, dan satu hal lagi aplikasi ini banyak buzzer nya ternyata, yang ngerate bintang 1 kalah banyak dengan buzzer bintang 5, padahal nih apk banyak masalah nya",1,45,39.2.3,2025-03-27 09:10:15,,,39.2.3
82f05b43-3e3e-4e97-ac47-9071aa5266f2,Raeyllin Safniati,https://play-lh.googleusercontent.com/a/ACg8ocJgbZS2ssHZMlGAgE24xu6j19lOVoYoj4Ev-qt1YSf0kRv3kA=mo,"tiktok makin di update makin banyak bug nya, mau buat vt pun susah, setiap mau pake filter selalu bug, sampe sampe ga bisa di pake, juga pas mau foto mau ganti filter ga bisa, malah filternya jadi double, kadang warna hitam ga keliatan",1,4080,39.2.3,2025-03-25 13:12:55,,,39.2.3
4ffa8436-3b97-4a80-ba63-2def5764d544,Hamedi Afriandi,https://play-lh.googleusercontent.com/a/ACg8ocK_Y-mdaUtwJUtMIQXefoBlb1Y7IrvSWgxEuc0O4XtAxlXhqA=mo,"Keluhan saya di tiktok: Baru masuk ke aplikasinya sudah ngestuck di logo TikTok nya, jika aku keluar dari apknya, pasti hp ku langsung ngelag seperti terkena virus, satu² nya cara hapus aplikasinya lalu mendownload nya kembali, tolong dong diperbaiki segera!! sangat menggangu sekali bug seperti ini, lalu ketika saya mengulang kembali video atau mendownload video terjadi ngeleg bahwa keluar tiba-tiba itu sangat menggangu",3,2939,39.0.3,2025-03-08 01:24:34,,,39.0.3
11f436cf-ab87-4b56-9f9c-1f45eb2cc899,citra hasna,https://play-lh.googleusercontent.com/a-/ALV-UjXfG5WCplkEYppEFzwnc98mYbLFiiO4FpToJAGONmbe-A9pImxZ,"kadang ini suka bug padahal jaringan sama memori internal masih normal gaada masalah,terus kalo mau pencet aplikasi nya haru berkali kali dulu baru bisa buka tiktok,saya buka aplikasi yang lain ga seperti itu,terus kadang kalo saya mau buka aplikasi nya kadang suka lemot tiba tiba diem nge frezz saya ga tau kenapa padahal memori saya masih bnyk,saya bela belain hapus aplikasi buat buka aplikasi tiktok eh ternyata tetep ga bisa,jadi saya harus download ulang trs,tolong bwt mimin ny krng in bug ny",2,63,39.1.3,2025-03-23 04:48:50,,,39.1.3
22f62a72-16ac-49b1-b066-6e966f14bbd9,Harry Andrean,https://play-lh.googleusercontent.com/a/ACg8ocIAZiNdNFlm-D8kZ0O1NhcmAkBmoY6SDEx5VwCIiEiERz2N=mo,"Walau sudah update versi terbaru tetap tidak bisa merefresh konten di preferensi konten, jadi fyp-nya sudah tidak menarik lagi, dan mengapa setelah tekan ikon live loadingnya lama sekali? padahal versi terdahulu bisa langsung muncul video akun yg sedang siaran langsung",1,2858,39.2.3,2025-03-25 17:57:01,,,39.2.3
cf19dbc7-6f90-4855-8e36-2c8b5518ee81,Samsul Bahri,https://play-lh.googleusercontent.com/a/ACg8ocLPeR7KIScFgRgV4O3PzfvQi8YUZFJNJXtuOWUWHbXMM2lXiQ=mo,"segera perbaiki bug bug. seperti vidio selalu patah-patah, menonton live selalu memutar/lag tidak muncul livenya. ketika scroll-scroll agak berat dan scroll, muncul memutar vidio baru beberapa detik selalu mengulang kembali keawal vidio",1,68,39.1.3,2025-03-24 21:05:52,,,39.1.3
860909b9-b6e1-482a-be9d-bce0bacb709c,Putra fahri Maulana,https://play-lh.googleusercontent.com/a/ACg8ocKwRw09INR9ikIKsS7UMd7hKWAU-VFObLOF92ZdByrBExunEA=mo,"perihal promosi yang berbayar terhadap konten, kenapa ketika sudah bayar tiba-tiba keluar pemberitahuan ""konten di tolak karena melanggar panduan komunitas"", padahal disitu tidak ada sedikit pun hal yang memang bertolak belakang dengan kebijakan komunitas sama sekali, dan sangat mengecewakan nya pemberitahuan itu muncul pas sudah terjadi transaksi (sudah di bayarkan) padahal sebelum nya ada saran dari apk terhadap konten tsb untuk meningkatkan kualitas konten tsb dgn berbayar trksn sprt menipu!!",1,15,39.1.3,2025-03-31 12:04:31,,,39.1.3
8ed3b3a9-cdea-40c1-99f5-6ef528941753,Hanifah Putri,https://play-lh.googleusercontent.com/a-/ALV-UjU9HJXIXnPqBq5H1TMqFg5vV7tgAZn7mBW9udfjShfwcln2Alc,"sebenarnya tiktok ini udah bagus aja, cuma saya minta tolong hilangkan bug nya. setiap kali saya masuk tiktok pasti langsung keluar dengan sendirinya. setiap kali nge scroll vt pasti ngelag, apalagi pernah ngestuck di vt itu dan keluar sendiri.",4,70,39.2.3,2025-03-27 04:29:51,,,39.2.3
9397ea03-e932-4d1b-8bd7-895c811d5147,Wahyu Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocI4gMFdK116Uv1Xnelg8I-v6bza_d0ez5HVmSXx_co_0c6qbg=mo,"aplikasi nya bagus cuma banyak bugnya,kadang harus ditunggu tapi tetep ngebug jadi hrs download lagi,trus satu lagi,kadang mau mencet logo tiktok pasti ga bisa udah ditunggu 7hari 7 malem juga sama aja jadi tolong diperbaiki lagi biar ga ribet bolak balik download",1,62,39.2.3,2025-03-29 06:23:37,,,39.2.3
30a6bc94-abb5-4174-a546-ce7b2ee7487b,Intan Naira,https://play-lh.googleusercontent.com/a/ACg8ocJiujRY9Jxg2XVb54WYXx4sl2QE9QyRCPLCw4A_A0bPUx6sTQ=mo,"kok bug nya makin parah ya?? kalo mau masuk terkadang keluar sendiri, ini padahal udah update lohh terkadang saya uninstall terus download lagi sampe saya sudah malas untuk memainkan tiktok lagi, kalo semisal saya gak main tiktok sehari saja pasti gak akan bisa masuk ketiktok lagi pasti akan keluar sendiri, mohon semua bug diperbaiki sampe semua komentar positif",2,82,39.1.3,2025-03-23 07:31:56,,,39.1.3
56f05160-b92c-4c9c-8b11-6c4746f9fb46,Astrit Dwi Antika,https://play-lh.googleusercontent.com/a-/ALV-UjU0ovtKhj21KWG9HxkQbsRN9ruySjtCyvOpX1_mq0euSxUlm9hP,"foto dan video sekarang harus ada watermarknya, nggak suka banget. apalagi tiap nyimpen foto atau video malah jadi ngeblur di galeri. lebih suka versi yg sebelumnya, gambar dan videonya jernih ,bisa tanpa watermark juga. yg sekarang malah sering ngelag,keluar aplikasi sendiri.",1,109,39.2.3,2025-03-26 09:31:45,,,39.2.3
b57f4ac0-c47e-4ada-bed7-387a8644f5f3,Andi Reza Mustafa,https://play-lh.googleusercontent.com/a-/ALV-UjUDGei2LQPvHOKmNbVoNiIZMhjtZDDrsmsemD2lPEk0QcdYRAN9,"tolong tiktok, kita sebagai kreator pasti ingin rajin upload biar akun kita bisa direkomendasikan ke beranda Orang-orang. tapi yang masalah adalah soal bug 0 view, dan itu terjadi beberapa kali di akunku. bagaimana itu bisa terjadi? tolong, entah itu bug atau marketing kalian saya harap itu segera dihilangkan atau diperbaiki!!!!!",3,258,39.2.3,2025-03-23 19:26:18,,,39.2.3
02c543c9-214a-461e-82e6-ea8f2f35ac2e,Mang Solihin,https://play-lh.googleusercontent.com/a/ACg8ocLS8cA8oHxt9c5uuKITB9_GQ7T3jdNIuYceyd13vafqmVe52g=mo,"Tik tok Ahir² ini sering banget nge band atau nge bug, apalagi kalo buka aplikasi ini lama banget, sumpah ya tik tok yaaa bikin gak mood aja satu aplikasi ini, dikit² nge bug dikit² di band. apasih maunyaa heran deh gue, terus aja hapus download hapus download gituuuuu ajaaa terus, terus yang paling nyebelin itu kalo lagi nonton, malah langsung keluar sendiri kenapa? malahan kalo school tik tok itu hp itu malah jadi panas, ngeleg, boros baterai jugaaa. Padahal kalo di YouTube aman aman aja tuh",1,114,39.1.3,2025-03-22 06:10:07,,,39.1.3
d504cc7f-567b-442e-858f-3f4b6780234f,Nadira,https://play-lh.googleusercontent.com/a/ACg8ocKyVFs9mGy-qlM-roqSwVNzV3QOj3hXegMsI8hL6BPVrJp8=mo,"y ok. apk udah dua kali bug mulu harus di hapus terus download lagi baru bisa, ngapa jadi begini si tok tiktok bikin orang kesel doang. perbaiki lagi lah minimal. sering bgt bug di logo nya juga tapi ada suara nya, gak jelas.",3,501,39.2.3,2025-03-23 17:58:26,,,39.2.3
122cf47b-222d-42e5-807e-43ba3bb1dd4a,Otha Sulistyowati,https://play-lh.googleusercontent.com/a-/ALV-UjXaTu3dybormx9Kgx8uesb8TOAZiri8ZFfEMPlirp49BaC9ZNm8,"banyak bug yang belum terselesaikan, tolong untuk lebih di tingkatkan lagi kualitasnya, dan sering tiba² keluar sendiri, ngelaq ketika ngetik di kolom pencarian, dan loading masuk cukup lama🙏🏻, paling sering tiba² keluar sendiri. mohon untuk segera di perbaiki. terimakasih",3,36,39.2.3,2025-03-30 21:23:47,,,39.2.3
2c653de4-4666-459c-b611-169fdea66d9e,ZANET CORRY,https://play-lh.googleusercontent.com/a/ACg8ocKa41_EwhgoMuA0hhUPzVPS-v9lTNhPtdDdUgR_EXx1Cbm7hg=mo,"Pls, suka ngelag app nya waktu mw masuk/ buka tiktok pas dipencet malah gabisa masuk harus dipencet berulang ulang, kurangin dong lag nyaa. Terus pas ak keluar dari aplikasi trs masuk lagi malah gabisa sebenarnya ke2 nya lag nya sama, gabisa masuk.. Jd tolong, kurangin lagg (Jika bisa.)",4,364,39.2.3,2025-03-25 19:18:15,,,39.2.3
605f8d0f-a3f7-4187-8025-a894e52139a3,Qotrunnada Salsabila,https://play-lh.googleusercontent.com/a/ACg8ocK_HcDTNi1iVXqmk4wk9xOnN7bHUFuoq1fOTDCSPFvQWTCMsw=mo,"aplikasinya sering nge bug,seperti cuma muncul logonya saya tunggu beberapa menit tetap ga bisa sama tiba tiba suka kembali, jadi tolong di perbaiki.bug ini membuat saya tidak nyaman saat menggunakan aplikasi ini dan juga saya harus mengunistal aplikasinya, saya harus bolak balik ke play store untuk mendowload kembali,tolong kerja samanya.Terimakasihh",1,39,39.2.3,2025-03-27 16:39:59,,,39.2.3
08d4d2ae-5c17-42ba-ae84-3b92833eb650,Riska Marressaaa,https://play-lh.googleusercontent.com/a-/ALV-UjUCx0RaVSV9448DFNXi8DNstYZrAZ8FJIM9rM9HiCQZe0Chr0I,"ini TikTok saya ketika dipakai selalu out dari apk nya ?? tolong admin TikTok perbaiki saya sudah membersihkan sampah dll di handphone saya tapi tetap tak berfungsi. sekali saya mau pakai karena mau belanja malah langsung keluar dari apk dia awalnya masuk dulu kayak biasa trus ketemu iklan, abis iklannya di geser malah layar putih lama trus keluar dari apk nya. tolong admin TikTok perbaiki ya terimakasih. 🙏",2,100,39.0.3,2025-03-17 09:00:17,,,39.0.3
abbf014d-a203-4169-852b-4c5126d8d7f9,Rizky kewaw,https://play-lh.googleusercontent.com/a-/ALV-UjV4RdwvzOIgGRRMl2Rx-9lyNQOdmxAJxRmVqdPvuAVM7khjtHG7,"bagus"" aj sii menurutku,bagi yg bilang ada bug gituu pas liat vt"" atau mau foto,mungkin ram penyimpanan kalian yg bermasalah,ntahh ram penyimpanan penuh,atau memang kalo buka itu ngebug,aku juga pernah gitu ngebug pas liat vt"" 2 tahun yg lalu,baru aku hapus tiktoknya terus aku download lagi,ngga ngebug sama sekali,malah lancar"" aja smpe sekarang,tapi ngga tau kalo memang hpnya yg gitu,intinya bagus siii inii sudaa🤩👍",5,2463,39.0.3,2025-03-28 23:31:39,,,39.0.3
ed7e29c3-f4fe-45c7-91da-ef6b8de355f8,Celsi Novrianti,https://play-lh.googleusercontent.com/a-/ALV-UjWz2c3Jb5q4yJR_A6YfEuA6c0VvrKDPy8XyF9QVN8ZdKQ8Y5SE,tiktok sekarang aneh kadang gabisa dibuka padahal udah di-update masih aja nggak bisa masuk ke aplikasi Tik tok entah gimana ya padahal udah berapa kali menghapus aplikasi Tik tok hapus download hapus download gitu terus tapi masih suka nggak bisa masuk aplikasinya tolong diperbaiki lagi ya..🙏🙏,1,164,39.0.3,2025-03-15 10:43:47,,,39.0.3
